DEP_NAME,COMMODS,SIZE_VAL,GEOL_PROV,O_STRAT_NM,H_STRAT_NM,LONGITUDE,LATITUDE
NUCCALEENA EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,crush zone,,138.5117425,-30.9575264
NUCCALEENA SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,,138.5081245,-30.9633724
COCKATOO WELL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 3,Brachina Formation,138.6654075,-30.8248064
MOUNT STUART EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Callanna beds,Callanna beds,138.6310195,-30.8355624
PETERMORRA,"Tin, Copper",,MOUNT BABBAGE INLIER (CURNAMONA PROVINCE),Petermorra Volcanics,,139.5237254,-29.7740065
COPPER KING,"Ochre, Copper, Iron, Zinc",Locally Significant,ADELAIDE GEOSYNCLINE,deep weathering,Ajax Limestone,138.4561965,-30.6792844
ENORAMA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,,138.7528084,-31.3363355
ENORAMA CREEK SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,,138.7439284,-31.3473635
BENAGERIE G3,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Willyama Supergroup,,140.4379522,-31.4960915
JESSICA,"Copper, Cobalt",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Willyama Supergroup,,140.3789062,-31.5046445
WALLERBERDINA,Copper,Low Significance,GAWLER CRATON,dolerite,,138.1625775,-31.7742264
TELECHIE,"Copper, Cobalt",Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Willyama Supergroup unit 19,140.1509272,-31.9077465
KALOOLA HILL,"Copper, Cobalt",Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Willyama Supergroup unit 19,140.1081672,-31.9390265
KAPUNDA HORSESHOE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Eudunda Arkose Member,138.9192952,-34.3531005
PARATOO,"Copper, Rare Earths",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Auburn Dolomite Member,139.3301673,-32.6797185
EURO WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Bunyeroo Formation,138.8149115,-30.5167624
MINGARY,"Gold, Copper",Low Significance,CURNAMONA PROVINCE,gossan,Willyama Supergroup unit 1,140.7881891,-32.3381466
RISCHBIETH NO.1,Copper,Low Significance,ARROWIE BASIN (ADELAIDE GEOSYNCLINE),quartz vein,Boorloo beds,137.7614756,-29.8289264
W90,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,basalt unit 1,138.8553784,-31.0896375
W49,Copper,Low Significance,ADELAIDE GEOSYNCLINE,weathering/weathered rocks,basalt unit 1,138.8956974,-31.0805065
THE GRAVES,"Zinc, Copper",Low Significance,ADELAIDE GEOSYNCLINE,ferruginisation,Ajax Limestone,138.5885815,-30.7642544
MOONEY NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,ferruginisation,Ajax Limestone,138.5947765,-30.7765854
HILLSIDE,"Copper, Gold, Iron",Significant to SA,MOONTA SUBDOMAIN (GAWLER CRATON),,,137.8708404,-34.5376924
CRAEG DHUBH,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Palaeoproterozoic unit 1,,140.0056292,-32.1725815
EURO,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wonoka Formation,138.8193505,-30.5148514
CADNIA HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,,137.5683827,-29.7249094
CALLANNA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Dome Sandstone,137.9103766,-29.7325974
MOUNT BURR,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Merinjina Tillite,138.6866465,-30.3592934
TWIGHAMS SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Skillogalee Dolomite,139.0112123,-33.3132125
ARTHURS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,138.6341414,-32.4851315
MALLEE SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,,138.6933075,-30.3325304
MOUNT BURR NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Merinjina Tillite,,138.6965935,-30.3298824
MATTA,Copper,Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic rocks,137.7070384,-33.9719564
NORTH YELTA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Moonta Porphyry,137.6339914,-34.0609904
SHORTS DAM,"Copper, Cobalt",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup,140.5843951,-32.0450105
JEREMIAH,"Copper, Marble",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Balcanoona Formation,138.5877515,-30.4791954
EUROMULKA BORE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Bunyeroo Formation,Bunyeroo Formation,138.8580865,-30.4920935
MOUNT SATURDAY,"Copper, Silver",Low Significance,ADELAIDE GEOSYNCLINE,Amberoona Formation,,139.2879994,-30.1126805
ODONNELLS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,,,138.4393056,-30.5645556
DOME HILL NORTH,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Dunns Mine Limestone,,137.9071856,-29.7409934
DOME HILL CENTRAL,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Dome Sandstone,,137.9084896,-29.7432204
WINDABOUT,"Copper, Silver, Cobalt, Zinc",Locally Significant,STUART SHELF,Tapley Hill Formation,Whyalla Sandstone,137.1332877,-31.3893564
BIRTHDAY WELL,Copper,Low Significance,CURNAMONA PROVINCE,Willyama Supergroup unit 19,,140.2840052,-31.8063815
LOVES REWARD,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.8133414,-31.3610445
MOUNT BAYLEY,"Copper, Silver",Low Significance,ADELAIDE GEOSYNCLINE,Wilkawillina Limestone,Wilkawillina Limestone,138.4238775,-30.7340584
COPPER QUEEN,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wilpena Group,138.3367895,-30.8292064
SHUDDA,"Copper, Gold",Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Sullivan Shale Member,134.571775,-30.6765763
COPPER TOP,Copper,Low Significance,PEAKE AND DENISON INLIERS,quartz vein unit 4,Baltucoodna Quartzite unit 1,135.9591109,-28.1348973
EMU PLAIN,"Copper, Uranium",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),Tertiary-Pleistocene regolith/colluvial sediments,Warrow Quartzite,136.5589766,-33.6033654
MOUNT ROUGH,"Copper, Zinc",Low Significance,PADTHAWAY RIDGE (DELAMERIAN OROGEN),Delamerian igneous unit 19,,139.8851339,-36.2722285
MOUNT COFFIN WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tindelpina Shale Member,,138.5144275,-30.5188594
DIAMOND JUBILEE SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Merinjina Tillite,,138.5611745,-30.5304394
JUBILEE WEST,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5469445,-30.5210524
WOOLAMBA,"Copper, Gold",Low Significance,MURRAY BASIN BASEMENT,hydrothermal alteration,Teal Flat Volcanics,139.4809772,-33.3197675
MOCATOONA SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,sheared rocks,breccia unit 3,138.7571375,-30.7265264
MOCATOONA NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,sheared rocks,breccia unit 3,138.7578375,-30.7225164
EAST NOB SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Saddleworth Formation,139.4232603,-32.6494675
PETERS HILL,"Lead, Silver, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Mintaro Shale,138.8325753,-34.1512475
POVERTY LAKE,Copper,Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Palaeoproterozoic rocks,,140.4427842,-30.6055135
WHITE LEAD,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Yudnamutana Subgroup,138.5817715,-30.2164084
WEARING HILLS G,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Bunyeroo Formation,139.2179314,-30.8311285
GOLDSWORTHY,Copper,,,,,137.8828944,-34.553475
NORTH MOOLOOLOO,"Zinc, Copper, Lead",Locally Significant,ADELAIDE GEOSYNCLINE,Woodendinna Dolomite,Woodendinna Dolomite,138.4387925,-30.6553964
MOUNT BILLY C,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,138.7630964,-31.3900015
OSCAR EAST,"Copper, Gold",Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Willyama Complex,140.4848911,-32.0360415
WEARING HILLS I,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Bunyeroo Formation,139.2351134,-30.8078795
HILLSIDE KAPUNDA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Eudunda Arkose Member,138.9184712,-34.3528505
JUPITER ISCG,Copper,Low Significance,MOUNT WOODS INLIER,sheared rocks,Mount Woods Complex,135.5695079,-29.4366863
LAKE BARRY,Copper,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Muckanippie Suite,134.2787091,-30.2766263
SPLENDOUR,"Nickel, Copper, Platinoids",,GAWLER CRATON,,,132.8103418,-30.8121215
PINDA SPRINGS CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,,138.8458445,-30.7639035
FULLARTONS NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Elatina Formation,Elatina Formation,138.5878274,-32.5476465
ALLENS CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Angaston Marble,138.9496972,-34.3352965
PEECHARRA SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Appila Tillite,139.2022183,-32.8563225
NAPOLEON NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Niggly Gap beds,138.6399584,-31.8780495
CRAIG SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Niggly Gap beds,138.6472784,-31.8768955
CRAIG SE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Niggly Gap beds,138.6499144,-31.8780835
MORGANS CREEK,"Rare Earths, Copper, Lithium, Vanadium, Zinc",,ADELAIDE GEOSYNCLINE,,,138.6237267,-31.9918532
ELAIA,"Gold, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation,138.8041913,-32.9479185
DOME HILL SOUTH,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Curdimurka Subgroup,,137.9036516,-29.7469294
HORSESHOE,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Dome Sandstone,,137.8671526,-29.7314384
BOARDS,"Copper, Graphite, Uranium",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Lower Middleback Jaspilite,136.7366566,-33.6393234
FRAHNS LANE,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Tapanappa Formation,139.0952122,-35.0792025
WHEAL BARTON,"Copper, Silver, Gold, Kaolin",Locally Significant,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),skarn,Carrickalinga Head Formation,139.1488752,-34.4184715
WEARING HILLS D,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Bunyeroo Formation,139.2071254,-30.8471275
STANLEY,"Copper, Magnesite",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Blyth Dolomite,138.5538673,-33.8342405
GRAY AND MEAD,"Magnesite, Copper",Low Significance,ADELAIDE GEOSYNCLINE,Blyth Dolomite,,138.5471813,-33.8186895
EMU ROCK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Blyth Dolomite,,138.5488213,-33.8154945
ERUPA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Burra Group,,138.6308994,-32.9049705
YAKILO,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Mintaro Shale,138.6879533,-33.5326915
GLOVER AND CARROLLS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Burra Group,139.6758792,-32.8476935
WHEAL ELLEN NORTH,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,138.9355732,-35.1754465
TARRAWATTA,"Gold, Cobalt, Copper",Low Significance,,Holocene alluvial/fluvial sediments,,139.0907012,-34.5368105
OLD NUCCALEENA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Tapley Hill Formation,138.5063905,-30.9559054
BURRA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite unit 6,Skillogalee Dolomite unit 6,138.9541793,-33.7159285
BLUE HILLS EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tindelpina Member,139.2913782,-33.2206065
NACKARA RESERVOIR,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,139.2063873,-32.8384165
MOUNT PERSEVERANCE,"Copper, Gold",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),quartz vein unit 4,Willyama Supergroup unit 14,140.3066482,-32.2370765
MOUNT PERSEVERANCE WEST,"Gold, Copper",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),quartz vein unit 4,Willyama Supergroup unit 14,140.2973392,-32.2440305
WIPERAMINGA EAST,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),gossan,Bimba Formation,140.4466922,-31.9731975
MARNE,Copper,Low Significance,DELAMERIAN OROGEN,Delamerian igneous unit 26,,139.4173771,-34.6667955
MORGAN CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.5969074,-31.9025964
OAKDEN HILLS,Copper,Low Significance,STUART SHELF,Tapley Hill Formation,,137.0751997,-31.5761704
MOOROWIE SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Wilkawillina Limestone,Wilkawillina Limestone,139.2674264,-30.9904295
CRAIG SW,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Niggly Gap beds,Niggly Gap beds,138.6445404,-31.8774225
MYSTIC,"Nickel, Cobalt, Copper, Platinoids",Low Significance,GAWLER CRATON,Palaeoproterozoic-Mesoproterozoic rocks,,132.2259853,-31.5260933
THUNDERDOME,"Copper, Platinoids",Low Significance,GAWLER CRATON,Palaeoproterozoic-Mesoproterozoic rocks,,132.0305764,-31.2860323
TAIPAN,"Cobalt, Copper",Low Significance,CURNAMONA PROVINCE,Willyama Supergroup,,140.9907071,-32.2086866
SIDEWINDER B,Copper,Low Significance,CURNAMONA PROVINCE,Willyama Supergroup,,140.8765071,-32.2205866
HERCULES NORTH,"Copper, Manganese",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,139.4499483,-32.1902195
ARDEETOO,"Copper, Gold",,WILLYAMA INLIERS (CURNAMONA PROVINCE),Thackaringa Group,,141.0414071,-31.6974866
PRINCESS ROYAL NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,Skillogalee Dolomite,139.0056453,-33.7608015
PADDYS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,River Wakefield Formation,138.5515384,-32.2059854
TAURUS,"Copper, Platinoids",Low Significance,MOUNT WOODS INLIER,Olympic Dam Formation,Mount Woods Complex,135.6163289,-29.6514103
BELLATRIX,Copper,Low Significance,MOUNT WOODS INLIER,sheared rocks,Mount Woods Complex,135.5975179,-29.6356863
CRAIG WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Niggly Gap beds,138.6467354,-31.8754635
BALCANOONA WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Pound Quartzite,139.2200064,-30.7028615
MUSTARD SHAFT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,,139.2990803,-32.6772125
SAHARA,"Copper, Nickel, Cobalt, Palladium, Platinum",,GAWLER CRATON,,,132.9650376,-30.6870354
EMMIE BLUFF,"Copper, Silver, Cobalt, Zinc",Locally Significant,STUART SHELF,Tapley Hill Formation,Whyalla Sandstone,137.1544197,-31.1051224
SPRING GULLY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,gossan,Saddleworth Formation,138.8189932,-34.3742985
TWO BROTHERS,"Copper, Iron",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Brachina Formation,138.5427065,-30.9372834
PRINCES CREEK NO.3,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,,138.7730734,-32.0961585
PRINCES CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,,138.7911164,-32.1078185
WHITLOCKS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.7746014,-32.0771115
NEVADA EXTENDED,Copper,Low Significance,ADELAIDE GEOSYNCLINE,calcite,Wonoka Formation,138.7914345,-30.5513414
EURAMINNA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Cooranna Formation,Cooranna Formation,137.8624506,-29.7578394
FREMANTLE DOCTOR,"Copper, Silver, Gold, Rare Earths",Significant to SA,GAWLER CRATON,skarn,Donington Suite,137.5190026,-31.2044824
BENDIGO HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Appila Tillite,,139.3934402,-33.1942295
BENDIGO WEST,Copper,Low Significance,,Ulupa Siltstone,,139.4374432,-33.1960515
MONTACUTE,"Copper, Silver, Gold, Cobalt, Nickel",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Montacute Dolomite,138.7635202,-34.8849305
ADELAIDE,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite,138.7676492,-34.8830685
ADELAIDE SOUTH,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite,138.7680202,-34.8851405
MONTACUTE WEST,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite,138.7630792,-34.8862765
COPPER RIDGE,"Copper, Gold",Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Willyama Complex,140.0127742,-32.2052815
BLACK POINT,Copper,,,,,137.8846139,-34.533075
WALLAROO,"Copper, Silver, Gold",Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),Doora Schist,Doora Schist,137.6927304,-33.9663384
MORALANA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.4019625,-31.5114814
ETOWIE CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,breccia unit 3,,138.2703065,-31.5955284
SAHARA,"Copper, Nickel, Cobalt, Palladium, Platinum",,GAWLER CRATON,,,132.9650376,-30.6870354
ALAMIL,"Copper, Nickel",Low Significance,MURRAY BASIN BASEMENT,Delamerian igneous unit 19,,139.668227,-35.7668085
WHEAL MOTLEY WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Umberatana Group,Umberatana Group,139.4964542,-32.9396475
CAMBRAI,"Copper, Gold, Nickel, Platinoids",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Black Hill Norite,139.2854222,-34.6660585
KANMANTOO,"Copper, Silver, Gold, Bismuth, Garnet",Locally Significant,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),Tapanappa Formation,Tapanappa Formation,139.0054022,-35.0918475
NORTH WEST WINNOCH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Wonoka Formation,,139.4396562,-33.1159115
DOG LEG WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Appila Tillite,,139.3962002,-33.1775895
SCOTT HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite,139.1259433,-32.2487505
LORENZO,"Copper, Gold, Zinc",Low Significance,CURNAMONA PROVINCE,Portia Formation,Ethiudna Subgroup,140.4462702,-31.4742785
PRICE CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Delamerian igneous unit 2,Curdimurka Subgroup,138.5351174,-31.7239984
POND WELLS,"Zinc, Silver, Copper, Lead",Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,Tapley Hill Formation,137.3396646,-31.6194014
VIPER,"Zinc, Silver, Copper, Lead",Locally Significant,COULTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Gawler Range Volcanic Complex,136.4161977,-32.6631664
PREAMIMMA,"Copper, Arsenic",Locally Significant,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0958132,-35.0449865
BURNT PUSSY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,138.9083413,-32.7826485
WEST WILLOURAN NORTH,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Top Mount Sandstone beds,,137.9504476,-29.8487074
WEST WILLOURAN SOUTH,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Top Mount Sandstone beds,,137.9491216,-29.8575474
DUNNS CENTRAL,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Recovery Formation,,137.9517696,-29.7790854
DUNNS NORTH,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Recovery Formation,,137.9492296,-29.7768254
ROOKS EAST,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Dunns Mine Limestone,,137.9578126,-29.8005624
ROOKS NE,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Cooranna Formation,,137.9595796,-29.7924404
ROOKS SE,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Dunns Mine Limestone,,137.9583766,-29.8057104
ROOKS NW,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Boorloo Siltstone,,137.9487656,-29.7950914
ROOKS WEST,Copper,Low Significance,WILLOURAN TROUGH (ADELAIDE GEOSYNCLINE),Boorloo Siltstone,,137.9492616,-29.8015944
WRIGHT HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Pualco Tillite,,139.4735672,-33.0347945
GILLS BLUFF NORTH,Copper,,,,,138.8636917,-30.1550556
CROZIERS,"Copper, Gold, Tungsten",Locally Significant,CURNAMONA PROVINCE,Portia Formation,Ethiudna Subgroup,140.4462562,-31.5675095
SEDAN 86,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.2341512,-34.5776865
BOODLAROOPNA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,,138.7813375,-30.5461714
HOWLEYS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tarcowie Siltstone,138.6163094,-32.3100125
MIERS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite,138.7196294,-32.2201305
ORATTA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,River Wakefield Formation,138.8461124,-32.0125715
ADAIR SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation,138.5407915,-30.5261144
BOOLOOROO NE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.5217275,-30.4416914
BOOLOOROO WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.5123395,-30.4469114
WOODFORD,"Platinoids, Copper, Nickel",,GAWLER CRATON,,,132.5735903,-31.0282582
LEANS,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite,138.7616632,-34.8831805
ALIEROONA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Pound Subgroup,,138.8345675,-30.8101865
ALERUMBA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Wonoka Formation,,138.8984074,-30.7698765
PINDA SPRINGS NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Bunyeroo Formation,,138.9637374,-30.8668265
PINDA SPRINGS SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Bunyeroo Formation,,138.9580774,-30.8996865
NARRINA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Bunyeroo Formation,,138.9694074,-30.9626465
POINT WELL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,breccia unit 3,,138.8205574,-30.9845465
SEDAN 73,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.2325752,-34.5078755
PRINCES CREEK NO.1,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,,138.7743254,-32.0998905
PRINCES CREEK NO.2,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,,138.7733614,-32.0983005
